"PRODUCT","BARCODE","FORMATT","MACHINEMAKE","MACHINEMODEL","CAFFEA","VARIETAL","ORIGIN","ROASTING","PROCESS","PACKAGING","RETAILPRICE","STOCK","MIN_STOCK","MAX_STOCK","COSTPRICE","PROVIDER","TAXID","SALESPERSON","EMAIL","PHONENUM","BANKACCOUNT","THOROUGHFARE","WAYNAME","GATENUMBER","BLOCKK","STAIRS","FLOORR","DOOR","ZIP","TOWN","COUNTRY",id_product
"Moto y volar en el hielo","OII99829Q116955","capsules","Feelipz","Goteing","Arabica","Ruiru 11","Kenia","natural","normal","pkg 10 un.","1.50 E",763,270,4260,"1.23 E","Perez S.L.","C24849163D","Brunilda Martin","perez@servcorreo.ucetreseme.kom",555585053,"IOI82335Q53095107","Road","Farmers","93",,,"28","",29086,"Ciudad del Bosque","Afghanistan",2516
"Moto y volar en el hielo","IOO80958O418675","roasted bean","","","Arabica","Ruiru 11","Kenia","natural","normal","pkg 1 Kg.","36.90 E",1756,320,2990,"30.25 E","Perez S.L.","C24849163D","Brunilda Martin","perez@servcorreo.ucetreseme.kom",555585053,"IOI82335Q53095107","Road","Farmers","93",,,"28","",29086,"Ciudad del Bosque","Afghanistan",2517
"Moto y volar en el hielo","IQO91030I997125","roasted bean","","","Arabica","Ruiru 11","Kenia","natural","normal","pkg 200 g.","9.99 E",389,220,2150,"8.19 E","Perez S.L.","C24849163D","Brunilda Martin","perez@servcorreo.ucetreseme.kom",555585053,"IOI82335Q53095107","Road","Farmers","93",,,"28","",29086,"Ciudad del Bosque","Afghanistan",2518
"Guitarra de patos","QIO32234I848526","ground","","","Arabica","Tarrazu","Costa Rica","roasted","decaf","pkg 1 Kg.","108.60 E",1363,110,4520,"91.22 E","Cicio Carretero Inc.","L49329849R","Cicio Carretero","cicio@servcorreo.ucetreseme.kom",555587951,"IIO82038Q42851103","Street","Virgin of Peace","181",,,"23","4",52842,"Sotogris","Niue",2519
"Guitarra de patos","OOI53346O180275","ground","","","Arabica","Tarrazu","Costa Rica","roasted","decaf","pkg 200 g.","36.80 E",158,100,1120,"30.91 E","Cicio Carretero Inc.","L49329849R","Cicio Carretero","cicio@servcorreo.ucetreseme.kom",555587951,"IIO82038Q42851103","Street","Virgin of Peace","181",,,"23","4",52842,"Sotogris","Niue",2520
"Guitarra de patos","IQQ98714Q185049","roasted bean","","","Arabica","Tarrazu","Costa Rica","roasted","decaf","pkg 500 g.","58.04 E",386,280,4050,"48.75 E","Cicio Carretero Inc.","L49329849R","Cicio Carretero","cicio@servcorreo.ucetreseme.kom",555587951,"IIO82038Q42851103","Street","Virgin of Peace","181",,,"23","4",52842,"Sotogris","Niue",2521
"Guitarra de patos","IQQ93416Q474980","roasted bean","","","Arabica","Tarrazu","Costa Rica","roasted","decaf","pkg 200 g.","29.05 E",2452,150,4320,"24.40 E","Cicio Carretero Inc.","L49329849R","Cicio Carretero","cicio@servcorreo.ucetreseme.kom",555587951,"IIO82038Q42851103","Street","Virgin of Peace","181",,,"23","4",52842,"Sotogris","Niue",2522
"Mensaje de lilas","OQO33687I675285","prepared","","","Arabica","Sidikalang","Indonesia","natural","normal","cup 200 ml.","1.99 E",2204,100,3760,"1.61 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2523
"Mensaje de lilas","OQO61041Q805447","capsules","Boss","Manager","Arabica","Sidikalang","Indonesia","natural","normal","pkg 25 un.","4.50 E",1445,50,3290,"3.64 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2524
"Mensaje de lilas","OQO61041Q805447","capsules","Boss","Manager","Arabica","Sidikalang","Indonesia","natural","normal","pkg 25 un.","4.50 E",1445,50,3290,"3.69 E","Tomi Inc.","J04994743V","Eva Tomasa Sanchez Castro","tomi@servcorreo.ucetreseme.kom",555358007,"QIO15056I13003498","Roundabout","Virgin of Huertas","55",,,"Third","B",51919,"Sotoguas","Isle of Man",2525
"Mensaje de lilas","QOQ40650O562793","capsules","Boss","Manager","Arabica","Sidikalang","Indonesia","natural","normal","pkg 10 un.","2.70 E",2315,70,3140,"2.18 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2526
"Mensaje de lilas","QOQ40650O562793","capsules","Boss","Manager","Arabica","Sidikalang","Indonesia","natural","normal","pkg 10 un.","2.70 E",2315,70,3140,"2.21 E","Tomi Inc.","J04994743V","Eva Tomasa Sanchez Castro","tomi@servcorreo.ucetreseme.kom",555358007,"QIO15056I13003498","Roundabout","Virgin of Huertas","55",,,"Third","B",51919,"Sotoguas","Isle of Man",2527
"Mensaje de lilas","IQQ16082I922813","roasted bean","","","Arabica","Sidikalang","Indonesia","natural","normal","pkg 1 Kg.","112.15 E",698,380,2710,"90.84 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2528
"Mensaje de lilas","IQI12126O987610","roasted bean","","","Arabica","Sidikalang","Indonesia","natural","normal","pkg 200 g.","28.25 E",145,10,3070,"22.88 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2529
"Mensaje de lilas","IQI12126O987610","roasted bean","","","Arabica","Sidikalang","Indonesia","natural","normal","pkg 200 g.","28.25 E",145,10,3070,"23.16 E","Tomi Inc.","J04994743V","Eva Tomasa Sanchez Castro","tomi@servcorreo.ucetreseme.kom",555358007,"QIO15056I13003498","Roundabout","Virgin of Huertas","55",,,"Third","B",51919,"Sotoguas","Isle of Man",2530
"Mensaje de lilas","QIQ68073Q985147","raw bean","","","Arabica","Sidikalang","Indonesia","natural","normal","pkg 500 g.","62.95 E",1685,30,3570,"50.98 E","Fina Torres S.A.U.","A68299965Q","Fina Guillermina Torres","fina@servcorreo.ucetreseme.kom",555586363,"QQI92221O93896856","Slope","Pear","84",,,"13","1",53269,"Villasolana del Rio","Germany",2531
"Mensaje de lilas","IIO71156I800790","raw bean","","","Arabica","Sidikalang","Indonesia","natural","normal","pkg 200 g.","31.26 E",1985,20,3680,"25.63 E","Tomi Inc.","J04994743V","Eva Tomasa Sanchez Castro","tomi@servcorreo.ucetreseme.kom",555358007,"QIO15056I13003498","Roundabout","Virgin of Huertas","55",,,"Third","B",51919,"Sotoguas","Isle of Man",2532
"Razones","QIQ93754Q470107","capsules","Delonie","Sixta","Arabica","Caturra","Nicaragua","natural","normal","pkg 25 un.","6.35 E",1527,40,4060,"5.65 E","Pepo S.A.U.","S04224805G","Francisco Jesus Vitorino Galdos","pepo@servcorreo.ucetreseme.kom",555502752,"OIO55546I81358804","Square","Quevedo","87",,,"","F",90558,"Villapiedras","Niger",2533
"Razones","QIQ93754Q470107","capsules","Delonie","Sixta","Arabica","Caturra","Nicaragua","natural","normal","pkg 25 un.","6.35 E",1527,40,4060,"5.65 E","Risitas Inc.","K32829253L","Rosalina Mujica","risitas@servcorreo.ucetreseme.kom",555695465,"IQQ70415I51011384","Road","Cabinetmakers","50",,,"Second","1",38521,"Paramo del Encinar","Holy See (Vatican City State)",2534
"Razones","QIQ93754Q470107","capsules","Delonie","Sixta","Arabica","Caturra","Nicaragua","natural","normal","pkg 25 un.","6.35 E",1527,40,4060,"5.52 E","M.B. S.L.","R08563624B","Marisa Bocanegra Torres","mb@servcorreo.ucetreseme.kom",555681774,"QIO64657Q85401698","Street","Jardiel Poncela","111",,,"Ground","E",75875,"Huertas de los Trigos","Saint Vincent and the Grenadines",2535
"Razones","OOI20426O396523","capsules","Delonie","Sixta","Arabica","Caturra","Nicaragua","natural","normal","pkg 10 un.","3.90 E",2403,270,4120,"3.47 E","Pepo S.A.U.","S04224805G","Francisco Jesus Vitorino Galdos","pepo@servcorreo.ucetreseme.kom",555502752,"OIO55546I81358804","Square","Quevedo","87",,,"","F",90558,"Villapiedras","Niger",2536
"Razones","OOI20426O396523","capsules","Delonie","Sixta","Arabica","Caturra","Nicaragua","natural","normal","pkg 10 un.","3.90 E",2403,270,4120,"3.39 E","M.B. S.L.","R08563624B","Marisa Bocanegra Torres","mb@servcorreo.ucetreseme.kom",555681774,"QIO64657Q85401698","Street","Jardiel Poncela","111",,,"Ground","E",75875,"Huertas de los Trigos","Saint Vincent and the Grenadines",2537
"Razones","IOI53571I710887","raw bean","","","Arabica","Caturra","Nicaragua","natural","normal","pkg 1 Kg.","33.05 E",4688,440,4870,"29.41 E","Pepo S.A.U.","S04224805G","Francisco Jesus Vitorino Galdos","pepo@servcorreo.ucetreseme.kom",555502752,"OIO55546I81358804","Square","Quevedo","87",,,"","F",90558,"Villapiedras","Niger",2538
"Razones","IOI53571I710887","raw bean","","","Arabica","Caturra","Nicaragua","natural","normal","pkg 1 Kg.","33.05 E",4688,440,4870,"29.41 E","Risitas Inc.","K32829253L","Rosalina Mujica","risitas@servcorreo.ucetreseme.kom",555695465,"IQQ70415I51011384","Road","Cabinetmakers","50",,,"Second","1",38521,"Paramo del Encinar","Holy See (Vatican City State)",2539
"Razones","IOI53571I710887","raw bean","","","Arabica","Caturra","Nicaragua","natural","normal","pkg 1 Kg.","33.05 E",4688,440,4870,"28.75 E","M.B. S.L.","R08563624B","Marisa Bocanegra Torres","mb@servcorreo.ucetreseme.kom",555681774,"QIO64657Q85401698","Street","Jardiel Poncela","111",,,"Ground","E",75875,"Huertas de los Trigos","Saint Vincent and the Grenadines",2540
"Razones","OQQ76728Q286953","raw bean","","","Arabica","Caturra","Nicaragua","natural","normal","pkg 200 g.","11.75 E",1616,160,4020,"10.45 E","Pepo S.A.U.","S04224805G","Francisco Jesus Vitorino Galdos","pepo@servcorreo.ucetreseme.kom",555502752,"OIO55546I81358804","Square","Quevedo","87",,,"","F",90558,"Villapiedras","Niger",2541
"Razones","OQQ76728Q286953","raw bean","","","Arabica","Caturra","Nicaragua","natural","normal","pkg 200 g.","11.75 E",1616,160,4020,"10.45 E","Risitas Inc.","K32829253L","Rosalina Mujica","risitas@servcorreo.ucetreseme.kom",555695465,"IQQ70415I51011384","Road","Cabinetmakers","50",,,"Second","1",38521,"Paramo del Encinar","Holy See (Vatican City State)",2542
"Cabra boca","IOI73323O956697","capsules","Kurt","Ounce","Arabica","Bergendal","Indonesia","natural","normal","pkg 25 un.","6.25 E",3359,190,3750,"5.43 E","David Inc.","N13525202Y","David Cesar Campuzano","david@servcorreo.ucetreseme.kom",555167834,"IOQ61585Q28907578","Crossing","San Cucufato","92",,,"Fourth","",19817,"Villachimeneas","Czech Republic",2543
"Cabra boca","IOI73323O956697","capsules","Kurt","Ounce","Arabica","Bergendal","Indonesia","natural","normal","pkg 25 un.","6.25 E",3359,190,3750,"5.31 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",2544
"Cabra boca","IIO73513Q822510","capsules","Kurt","Ounce","Arabica","Bergendal","Indonesia","natural","normal","pkg 10 un.","3.75 E",3030,210,4150,"3.26 E","David Inc.","N13525202Y","David Cesar Campuzano","david@servcorreo.ucetreseme.kom",555167834,"IOQ61585Q28907578","Crossing","San Cucufato","92",,,"Fourth","",19817,"Villachimeneas","Czech Republic",2545
"Trabajo","IQI20500I465331","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 500 ml.","2.74 E",2043,90,4250,"2.46 E","Ramos Hurtado S.A.U.","C45652104W","Ernesto Ramos","ramos@servcorreo.ucetreseme.kom",555884462,"QQQ11721O42343362","Road","Santa Teresa","82",,,"26","",40007,"Campos de la Solana","Algeria",2546
"Trabajo","IQI20500I465331","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 500 ml.","2.74 E",2043,90,4250,"2.43 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",2547
"Trabajo","IQI20500I465331","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 500 ml.","2.74 E",2043,90,4250,"2.41 E","Melinda Zuniga-Perez S.U.","B14711927T","Melinda Gutierrez","melinda@servcorreo.ucetreseme.kom",555601725,"IQO96630O34485074","Promenade","Cabinetmakers","112",,,"","A",98976,"Villacastillos del Lago","Sudan",2548
"Trabajo","IQI20500I465331","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 500 ml.","2.74 E",2043,90,4250,"2.38 E","Poti Inc.","P65936409D","Potasio Penalosa Granda","poti@servcorreo.ucetreseme.kom",555281205,"IOO75822O16641876","Street","Well","0",,,"17","H",48083,"Villacastillos de la Alameda","Kazakhstan",2549
"Trabajo","IOO01998O827233","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 200 ml.","0.15 E",1235,360,1480,"0.13 E","Ramos Hurtado S.A.U.","C45652104W","Ernesto Ramos","ramos@servcorreo.ucetreseme.kom",555884462,"QQQ11721O42343362","Road","Santa Teresa","82",,,"26","",40007,"Campos de la Solana","Algeria",2550
"Trabajo","IOO01998O827233","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 200 ml.","0.15 E",1235,360,1480,"0.13 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",2551
"Trabajo","IOO01998O827233","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 200 ml.","0.15 E",1235,360,1480,"0.13 E","Melinda Zuniga-Perez S.U.","B14711927T","Melinda Gutierrez","melinda@servcorreo.ucetreseme.kom",555601725,"IQO96630O34485074","Promenade","Cabinetmakers","112",,,"","A",98976,"Villacastillos del Lago","Sudan",2552
"Trabajo","IOO01998O827233","prepared","","","Arabica","Catimor","Peru","natural","normal","cup 200 ml.","0.15 E",1235,360,1480,"0.13 E","Poti Inc.","P65936409D","Potasio Penalosa Granda","poti@servcorreo.ucetreseme.kom",555281205,"IOO75822O16641876","Street","Well","0",,,"17","H",48083,"Villacastillos de la Alameda","Kazakhstan",2553
"Trabajo","QOI08814I630729","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 25 un.","14.99 E",2016,90,2270,"13.49 E","Ramos Hurtado S.A.U.","C45652104W","Ernesto Ramos","ramos@servcorreo.ucetreseme.kom",555884462,"QQQ11721O42343362","Road","Santa Teresa","82",,,"26","",40007,"Campos de la Solana","Algeria",2554
"Trabajo","QOI08814I630729","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 25 un.","14.99 E",2016,90,2270,"13.34 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",2555
"Trabajo","QOI08814I630729","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 25 un.","14.99 E",2016,90,2270,"13.19 E","Melinda Zuniga-Perez S.U.","B14711927T","Melinda Gutierrez","melinda@servcorreo.ucetreseme.kom",555601725,"IQO96630O34485074","Promenade","Cabinetmakers","112",,,"","A",98976,"Villacastillos del Lago","Sudan",2556
"Trabajo","QOI08814I630729","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 25 un.","14.99 E",2016,90,2270,"13.04 E","Poti Inc.","P65936409D","Potasio Penalosa Granda","poti@servcorreo.ucetreseme.kom",555281205,"IOO75822O16641876","Street","Well","0",,,"17","H",48083,"Villacastillos de la Alameda","Kazakhstan",2557
"Trabajo","OIO66967O178464","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 10 un.","7.50 E",1157,20,3320,"6.75 E","Ramos Hurtado S.A.U.","C45652104W","Ernesto Ramos","ramos@servcorreo.ucetreseme.kom",555884462,"QQQ11721O42343362","Road","Santa Teresa","82",,,"26","",40007,"Campos de la Solana","Algeria",2558
"Trabajo","OIO66967O178464","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 10 un.","7.50 E",1157,20,3320,"6.67 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",2559
"Trabajo","OIO66967O178464","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 10 un.","7.50 E",1157,20,3320,"6.60 E","Melinda Zuniga-Perez S.U.","B14711927T","Melinda Gutierrez","melinda@servcorreo.ucetreseme.kom",555601725,"IQO96630O34485074","Promenade","Cabinetmakers","112",,,"","A",98976,"Villacastillos del Lago","Sudan",2560
"Trabajo","OIO66967O178464","capsules","Kurt","Ounce","Arabica","Catimor","Peru","natural","normal","pkg 10 un.","7.50 E",1157,20,3320,"6.52 E","Poti Inc.","P65936409D","Potasio Penalosa Granda","poti@servcorreo.ucetreseme.kom",555281205,"IOO75822O16641876","Street","Well","0",,,"17","H",48083,"Villacastillos de la Alameda","Kazakhstan",2561
"Debajo de montanas","OOQ50540I567830","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 1 Kg.","75.15 E",1146,450,4950,"67.63 E","Jose Cabana S.U.","S93118150M","Felipe Jose Cabana Inga","jose@servcorreo.ucetreseme.kom",555738139,"OOO50320Q59445023","Avenue","Virgin of Rosario ","74",,,"Ground","",67188,"Villarriba","Pakistan",2562
"Debajo de montanas","OOQ50540I567830","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 1 Kg.","75.15 E",1146,450,4950,"66.88 E","Fortin Ruiz S.L.","R88350490S","Rita Fortin","fortin@servcorreo.ucetreseme.kom",555379299,"IQO78754Q70351755","Plaza","Chesterton","12",,,"Third","H",86394,"Valarbustos","Uruguay",2563
"Debajo de montanas","OOQ50540I567830","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 1 Kg.","75.15 E",1146,450,4950,"66.13 E","Sandi S.A.U.","B00805856M","Jesus Sandoval Sarrin","sandi@servcorreo.ucetreseme.kom",555299599,"QIO74683O66024842","Promenade","Out Lady at Butarque","34",,,"Ground","6",28054,"Sierra de Enmedio","Bouvet Island",2564
"Debajo de montanas","IQO92360I404809","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 200 g.","25.90 E",3419,10,4180,"23.31 E","Jose Cabana S.U.","S93118150M","Felipe Jose Cabana Inga","jose@servcorreo.ucetreseme.kom",555738139,"OOO50320Q59445023","Avenue","Virgin of Rosario ","74",,,"Ground","",67188,"Villarriba","Pakistan",2565
"Debajo de montanas","IQO92360I404809","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 200 g.","25.90 E",3419,10,4180,"23.05 E","Fortin Ruiz S.L.","R88350490S","Rita Fortin","fortin@servcorreo.ucetreseme.kom",555379299,"IQO78754Q70351755","Plaza","Chesterton","12",,,"Third","H",86394,"Valarbustos","Uruguay",2566
"Debajo de montanas","IQO92360I404809","ground","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 200 g.","25.90 E",3419,10,4180,"22.79 E","Sandi S.A.U.","B00805856M","Jesus Sandoval Sarrin","sandi@servcorreo.ucetreseme.kom",555299599,"QIO74683O66024842","Promenade","Out Lady at Butarque","34",,,"Ground","6",28054,"Sierra de Enmedio","Bouvet Island",2567
"Debajo de montanas","OQO80697I333333","roasted bean","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 500 g.","24.00 E",1539,190,1870,"21.60 E","Jose Cabana S.U.","S93118150M","Felipe Jose Cabana Inga","jose@servcorreo.ucetreseme.kom",555738139,"OOO50320Q59445023","Avenue","Virgin of Rosario ","74",,,"Ground","",67188,"Villarriba","Pakistan",2568
"Debajo de montanas","OQO80697I333333","roasted bean","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 500 g.","24.00 E",1539,190,1870,"21.36 E","Fortin Ruiz S.L.","R88350490S","Rita Fortin","fortin@servcorreo.ucetreseme.kom",555379299,"IQO78754Q70351755","Plaza","Chesterton","12",,,"Third","H",86394,"Valarbustos","Uruguay",2569
"Debajo de montanas","OQO80697I333333","roasted bean","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 500 g.","24.00 E",1539,190,1870,"21.12 E","Sandi S.A.U.","B00805856M","Jesus Sandoval Sarrin","sandi@servcorreo.ucetreseme.kom",555299599,"QIO74683O66024842","Promenade","Out Lady at Butarque","34",,,"Ground","6",28054,"Sierra de Enmedio","Bouvet Island",2570
"Debajo de montanas","OQQ22983O711202","roasted bean","","","Arabica","Huehuetenango","Guatemala","natural","decaf","pkg 200 g.","12.20 E",300,190,4210,"10.98 E","Jose Cabana S.U.","S93118150M","Felipe Jose Cabana Inga","jose@servcorreo.ucetreseme.kom",555738139,"OOO50320Q59445023","Avenue","Virgin of Rosario ","74",,,"Ground","",67188,"Villarriba","Pakistan",2571
